Topic,Words,Frequency,Timestamp
90,"sputnik, vaccine, covid vaccine, sputnik covid, sputnik covid vaccine",26,2020-10-23 00:33:09.800000000
91,"his fellow soldiers, kills three of, three of his, shooting them on, fellow soldiers by",1,2020-10-23 00:33:09.800000000
92,"cuba, cubans, iran fms to, sanctionsiran, vital dollar",4,2020-10-23 00:33:09.800000000
93,"india, modi, to believe their, fortunes in, american election",6,2020-10-23 00:33:09.800000000
94,"amazon, items, amazon charged, amazon charged with, yelp",16,2020-10-23 00:33:09.800000000
95,"biden, president joe biden, president joe, putin, joe biden",3,2020-10-23 00:33:09.800000000
96,"floods, cyclone ever, strongest tropical cyclone, in decades blitzed, deprived years",4,2020-10-23 00:33:09.800000000
98,"musk, elon, elon musk, fortune, tesla",8,2020-10-23 00:33:09.800000000
99,"tax, to tax dodging, inevil, candidate jon, quietly discloses",5,2020-10-23 00:33:09.800000000
-1,"to, in, of, the, for",2515,2020-11-24 21:56:50.000000000
0,"china, wuhan, covid, coronavirus, leaked documents",100,2020-11-24 21:56:50.000000000
1,"israel, israeli, palestinian, gaza, palestinians",110,2020-11-24 21:56:50.000000000
2,"putin signs, lifetime immunity, expresidents, putin, signs",12,2020-11-24 21:56:50.000000000
3,"vaccine, covid vaccine, covid, pfizer, vaccines",207,2020-11-24 21:56:50.000000000
4,"police, black, paris, man, protest",75,2020-11-24 21:56:50.000000000
5,"brexit, johnson, boris, boris johnson, trade",139,2020-11-24 21:56:50.000000000
6,"covid, variant, sweden, cases, uk",94,2020-11-24 21:56:50.000000000
7,"space, moon, earth, lunar, spacecraft",123,2020-11-24 21:56:50.000000000
8,"afghanistan, taliban, afghan, in afghanistan, in afghanistan the",10,2020-11-24 21:56:50.000000000
9,"china, chinese, us, xi, biden",123,2020-11-24 21:56:50.000000000
10,"hong, kong, hong kong, lam, security law",70,2020-11-24 21:56:50.000000000
11,"korea, north, south, north korea, kim",38,2020-11-24 21:56:50.000000000
12,"taiwan, china, taiwanese, as chinese, aircraft",40,2020-11-24 21:56:50.000000000
13,"vodka box, iranian cash, from russian foreign, stolen from russian, of iranian cash",9,2020-11-24 21:56:50.000000000
14,"india, illness, in india, illness in, mystery illness",47,2020-11-24 21:56:50.000000000
15,"turkey, erdogan, turkish, sanctions, on turkey",51,2020-11-24 21:56:50.000000000
16,"masks, face masks, face, mask, wear",32,2020-11-24 21:56:50.000000000
17,"coronavirus, cases, life will ever, normal again, going away dont",22,2020-11-24 21:56:50.000000000
18,"election, change election, fraud, barr no evidence, outcome barr",14,2020-11-24 21:56:50.000000000
19,"belarus, lukashenko, lukashenko says, lukashenko says he, belarusian",14,2020-11-24 21:56:50.000000000
20,"saudi, arabia, saudi arabia, yemen, prince",40,2020-11-24 21:56:50.000000000
21,"climate, climate change, change, emissions, un",48,2020-11-24 21:56:50.000000000
22,"economy, recession, argentina, gdp, economic",25,2020-11-24 21:56:50.000000000
23,"hackers, hack, cyberattack, solarwinds, suspected russian",60,2020-11-24 21:56:50.000000000
24,"facebook, whatsapp, instagram, zuckerberg, mark zuckerberg",29,2020-11-24 21:56:50.000000000
25,"bolsonaro, brazil, brazil bolsonaro, jair, jair bolsonaro",31,2020-11-24 21:56:50.000000000
26,"hungary, poland, hungarian, orgy, gay",48,2020-11-24 21:56:50.000000000
27,"pope, vatican, francis, pope francis, catholic",40,2020-11-24 21:56:50.000000000
28,"sea, china sea, south china, south china sea, china",20,2020-11-24 21:56:50.000000000
29,"boeing, max, boeingmax, air, air canada",8,2020-11-24 21:56:50.000000000
30,"zealand, new zealand, new, covid, nz",20,2020-11-24 21:56:50.000000000
31,"germany, neonazi, farright, german, nazi",30,2020-11-24 21:56:50.000000000
32,"stimulus, relief, relief bill, congress, checks",9,2020-11-24 21:56:50.000000000
33,"navalny, alexei, alexei navalny, poisoning, poisoned",32,2020-11-24 21:56:50.000000000
34,"in beasts, eddie izzard to, grindelwald in, the pronounsand, grindelwald",2,2020-11-24 21:56:50.000000000
35,"xinjiang, uighur, china, genocide, muslims",35,2020-11-24 21:56:50.000000000
36,"myanmar, rohingya, to remote, to remote island, remote island",10,2020-11-24 21:56:50.000000000
37,"plant, nuclear, fukushima, chernobyl, nuclear plant",13,2020-11-24 21:56:50.000000000
38,"tokyo, olympics, tokyo olympics, games, delay",7,2020-11-24 21:56:50.000000000
39,"nord, nord stream, stream, pipeline, pipeline to",6,2020-11-24 21:56:50.000000000
40,"australia, trade, morrison, china, australian",29,2020-11-24 21:56:50.000000000
41,"india, china, border, indian rice, indian",16,2020-11-24 21:56:50.000000000
42,"mexico, mexican, cartel, in mexico, coca",29,2020-11-24 21:56:50.000000000
43,"pakistan, christian, planning surgical strike, surgical strike, planning surgical",17,2020-11-24 21:56:50.000000000
44,"ghislaine, maxwell, ghislaine maxwell, prince, queen",14,2020-11-24 21:56:50.000000000
45,"japan, in japan, japanese, suicide, rate",39,2020-11-24 21:56:50.000000000
46,"ancient, in pompeii, pompeii, found, archaeologists",20,2020-11-24 21:56:50.000000000
47,"iran, to buy covid, buy covid, says us blocking, transfer to buy",13,2020-11-24 21:56:50.000000000
48,"amazon, deforestation, amazon deforestation, brazil, year high",12,2020-11-24 21:56:50.000000000
49,"beirut, lebanon, lebanese, beirut blast, blast",6,2020-11-24 21:56:50.000000000
50,"venezuela, maduro, venezuelan, oil, in venezuela",25,2020-11-24 21:56:50.000000000
51,"australia, fraser island, fraser, bushfire, bushfires",9,2020-11-24 21:56:50.000000000
52,"netanyahu, israeli, election in, to dissolve parliament, israeli to get",9,2020-11-24 21:56:50.000000000
54,"ice, on record, november, record, hottest november",13,2020-11-24 21:56:50.000000000
55,"macron, france, french, france will, will sell arms",17,2020-11-24 21:56:50.000000000
56,"dogs, cats, dog, cat, pet",11,2020-11-24 21:56:50.000000000
57,"iran, nuclear, nuclear deal, israel, scientist",31,2020-11-24 21:56:50.000000000
58,"baghdad, us embassy land, land inside baghdad, land inside, embassy land inside",5,2020-11-24 21:56:50.000000000
59,"israel, palestinians, vaccine, israel is, not palestinians",13,2020-11-24 21:56:50.000000000
60,"italy, in britain italy, has patient with, patient with new, italy has patient",12,2020-11-24 21:56:50.000000000
61,"maradona, dies, diego, dies at, diego maradona",21,2020-11-24 21:56:50.000000000
63,"ethiopia, tigray, ethiopian, in ethiopia, eritrea",22,2020-11-24 21:56:50.000000000
64,"zone on planes, during pandemic russian, russias regions, quarantine zone, russias aeroflot creates",7,2020-11-24 21:56:50.000000000
65,"cruise, tom, tom cruise, crew, ship",5,2020-11-24 21:56:50.000000000
66,"nigeria, boko haram, boko, haram, school",37,2020-11-24 21:56:50.000000000
67,"shark, whales, fish, whale, whales die",28,2020-11-24 21:56:50.000000000
68,"antarctica, brazil, every continent, continent, now on",22,2020-11-24 21:56:50.000000000
69,"huawei, meng, wanzhou, meng wanzhou, huawei executive",17,2020-11-24 21:56:50.000000000
70,"spill, oil spill, oil, gulf, gulf navy says",12,2020-11-24 21:56:50.000000000
71,"vaccine, vaccines, china, covid vaccine, of coronavirus vaccines",34,2020-11-24 21:56:50.000000000
72,"merkel, germany, angela, angela merkel, tougher",13,2020-11-24 21:56:50.000000000
73,"motorist using lawn, driver seat, using lawn chair, chair as driver, chair as",1,2020-11-24 21:56:50.000000000
74,"lockdown, schools, lockdown rules, one after, rules",13,2020-11-24 21:56:50.000000000
75,"korea, north korea, north, south, south korea",18,2020-11-24 21:56:50.000000000
76,"azerbaijan, armenian, nagornokarabakh, armenia, azerbaijani",32,2020-11-24 21:56:50.000000000
77,"thunberg, greta, greta thunberg, nobel, prize",11,2020-11-24 21:56:50.000000000
78,"elephant, elephants, zoo, loneliest elephant, loneliest",23,2020-11-24 21:56:50.000000000
79,"dalit, dalit woman, raped, rape, woman",6,2020-11-24 21:56:50.000000000
81,"victoria, australia, lockdown, cases, covid",11,2020-11-24 21:56:50.000000000
82,"new sevenday, sevenday extension, us grants bytedance, sale orderfiling, orderfiling",1,2020-11-24 21:56:50.000000000
83,"plastic, waste, cocacola, plastic waste, named top plastic",16,2020-11-24 21:56:50.000000000
84,"this wargame, war to russia, russia this wargame, wargame shows how, nato could lose",1,2020-11-24 21:56:50.000000000
86,"afghanistan soars, afghanistan soars by, soars by more, in afghanistan soars, soars by",8,2020-11-24 21:56:50.000000000
87,"sex, sexual, child, abuse, going undercover",22,2020-11-24 21:56:50.000000000
88,"coal, australian coal, australian, power, renewable",39,2020-11-24 21:56:50.000000000
89,"cannabis, marijuana, drugs, decriminalize, to decriminalize",37,2020-11-24 21:56:50.000000000
90,"vaccine, sputnik, covid vaccine, russia, sputnik vaccine",28,2020-11-24 21:56:50.000000000
92,"cuba, cuban, to majorityowned foreign, for protesting artists, and arrest the",6,2020-11-24 21:56:50.000000000
93,"farmers, india, protest, indian, modi",45,2020-11-24 21:56:50.000000000
94,"amazon, workers, euros for misleading, antitrust fines apple, fines apple",13,2020-11-24 21:56:50.000000000
95,"biden, probe to continue, ag must, from biden administration, russia probe john",2,2020-11-24 21:56:50.000000000
96,"thrillseeking kayakers plunge, after backtoback hurricanes, lost everything central, nsw torrential, everything central americans",2,2020-11-24 21:56:50.000000000
97,"ikea, catalogue, catalogue after, catalogue after years, move online",4,2020-11-24 21:56:50.000000000
98,"elon, musk, elon musk, tesla, brain",14,2020-11-24 21:56:50.000000000
99,"tax, tech giants, giants, tech, tax on",6,2020-11-24 21:56:50.000000000
-1,"to, in, of, the, for",2111,2020-12-27 19:20:30.200000000
0,"china, wuhan, origins, covid, coronavirus",164,2020-12-27 19:20:30.200000000
1,"israeli, israel, palestinian, gaza, west bank",93,2020-12-27 19:20:30.200000000
2,"at flea market, up at flea, he picked up, faces jail over, ukrainian teenager faces",13,2020-12-27 19:20:30.200000000
3,"vaccine, covid vaccine, covid, vaccines, astrazeneca",208,2020-12-27 19:20:30.200000000
4,"police, black, protesters, man, in",47,2020-12-27 19:20:30.200000000
5,"brexit, johnson, boris, boris johnson, uk",121,2020-12-27 19:20:30.200000000
6,"covid, variant, uk, cases, new covid",100,2020-12-27 19:20:30.200000000
7,"space, cia releases, jupiter, ufo, quantum",56,2020-12-27 19:20:30.200000000
8,"nonstate actors to, nonstate actors, nonstate, actors to, afghanistan",9,2020-12-27 19:20:30.200000000
9,"china, xi, chinas, us, chinese",71,2020-12-27 19:20:30.200000000
10,"hong, kong, hong kong, security law, security",82,2020-12-27 19:20:30.200000000
11,"korea, north, kim, north korea, jong",95,2020-12-27 19:20:30.200000000
12,"taiwan, warns taiwan, china, independence, independence war",43,2020-12-27 19:20:30.200000000
13,"sanctions, us imposes, imposes, money flows germany, eurussia talks to",7,2020-12-27 19:20:30.200000000
14,"india, hindu, hindu temple, temple, mob",33,2020-12-27 19:20:30.200000000
15,"turkey, turkish, turkey to, erdogan, protect uighurs as",30,2020-12-27 19:20:30.200000000
16,"masks, mask, face, wear, wear mask",29,2020-12-27 19:20:30.200000000
17,"coronavirus, germany, cases, million, germany to",23,2020-12-27 19:20:30.200000000
18,"trump, republicans, president, election, biden",30,2020-12-27 19:20:30.200000000
19,"belarus, audio, on the orders, recorded eight, build camps with",2,2020-12-27 19:20:30.200000000
20,"saudi, arabia, saudi arabia, yemen, in yemen",77,2020-12-27 19:20:30.200000000
21,"climate, change, climate change, emissions, zero",31,2020-12-27 19:20:30.200000000
22,"world bank, debt, bank, economy, world",27,2020-12-27 19:20:30.200000000
23,"solarwinds, hackers, hack, hacker, accessed",26,2020-12-27 19:20:30.200000000
24,"facebook, whatsapp, with facebook, data with facebook, signal",59,2020-12-27 19:20:30.200000000
25,"bolsonaro, brazil, jair, jair bolsonaro, brazil bolsonaro",26,2020-12-27 19:20:30.200000000
26,"poland, neartotal, abortion, neartotal ban on, neartotal ban",20,2020-12-27 19:20:30.200000000
27,"pope, vatican, francis, pope francis, church",38,2020-12-27 19:20:30.200000000
28,"china sea, sea, south china, south china sea, china authorises",18,2020-12-27 19:20:30.200000000
29,"plane, boeing, indonesia, crash, plane crash",35,2020-12-27 19:20:30.200000000
30,"zealand, new zealand, new, earthquake, in new zealand",19,2020-12-27 19:20:30.200000000
31,"nazi, germany, german, farright, hitler",29,2020-12-27 19:20:30.200000000
32,"stimulus, making year of, payments mcconnell blocks, stimulus package payments, increase stimulus",3,2020-12-27 19:20:30.200000000
33,"navalny, critic, alexei, alexei navalny, kremlin",132,2020-12-27 19:20:30.200000000
35,"xinjiang, genocide, uighurs, china, of uighurs",48,2020-12-27 19:20:30.200000000
36,"rohingya, myanmar, rohingya to controversial, western rakhine state, grounds of illegal",2,2020-12-27 19:20:30.200000000
37,"nuclear, plant, chernobyl, nuclear plant, fukushima",7,2020-12-27 19:20:30.200000000
38,"tokyo, olympics, tokyo olympics, ioc, games",32,2020-12-27 19:20:30.200000000
39,"pipeline, nord, gas, nord stream, stream",11,2020-12-27 19:20:30.200000000
40,"morrison, australia, scott morrison, scott, minister",13,2020-12-27 19:20:30.200000000
41,"india, soldier held, missing soldier held, missing soldier, swift return of",7,2020-12-27 19:20:30.200000000
42,"mexico, mexican, guatemala, president, mexican president",34,2020-12-27 19:20:30.200000000
43,"pakistan, khan, forcibly converted, converted, imran",26,2020-12-27 19:20:30.200000000
44,"queen, prince, queen elizabeth, queen and, elizabeth",10,2020-12-27 19:20:30.200000000
45,"japan, in japan, japanese, suicides, tokyo",28,2020-12-27 19:20:30.200000000
46,"cave, found, found in, ancient, oldest",35,2020-12-27 19:20:30.200000000
47,"iran, iran leader, covid vaccines, vaccines, trump",24,2020-12-27 19:20:30.200000000
48,"amazon, rainforest, deforestation, amazon rainforest, the amazon",17,2020-12-27 19:20:30.200000000
49,"lebanon, beirut, in lebanon, hezbollah, israeli warplanes terrify",9,2020-12-27 19:20:30.200000000
50,"venezuela, maduro, oil, venezuelan, in venezuela",20,2020-12-27 19:20:30.200000000
51,"bushfire, first black firefighter, smoke may spread, to lives and, heard the nword",6,2020-12-27 19:20:30.200000000
52,"netanyahu, israel, shape biden, security forces reveal, gantz accuses",9,2020-12-27 19:20:30.200000000
53,"china and russia, and russia, china and, amp putin discuss, winners uk",3,2020-12-27 19:20:30.200000000
54,"hottest year, hottest, year on record, year on, hottest year on",17,2020-12-27 19:20:30.200000000
55,"macron, in algeria, colonial abuses in, abuses in algeria, colonial abuses",12,2020-12-27 19:20:30.200000000
56,"cat, homeindians, at scg again, cat birthday party, dog go",9,2020-12-27 19:20:30.200000000
57,"iran, nuclear, nuclear deal, deal, israel",27,2020-12-27 19:20:30.200000000
58,"iraqi, the iraqi air, squads for helping, iraqi air forces, of collapse despite",3,2020-12-27 19:20:30.200000000
59,"israel, vaccine, palestinians, covid, israeli",62,2020-12-27 19:20:30.200000000
60,"italy, italian, woman had, in italy, milan",7,2020-12-27 19:20:30.200000000
61,"dies, larry king, larry, dies at, king",25,2020-12-27 19:20:30.200000000
63,"ethiopia, tigray, in ethiopia, ethiopian, rape you abuse",16,2020-12-27 19:20:30.200000000
64,"russia admits, three times, thirdworst, russian covid deaths, admits covid death",7,2020-12-27 19:20:30.200000000
65,"require all passengers, liner will require, uk cruise liner, uk cruise, liner will",1,2020-12-27 19:20:30.200000000
66,"mali, killed, in mali, french soldiers, nigeria",13,2020-12-27 19:20:30.200000000
